Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
World,WLD,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,12357585835,14020855077,14768702556,20097490764,24129828714,25843493885,20576981013,27094427078,33742874312,41951228840,53413886837,69598655389,64847077912,53073373425,59779445737,44940714725,81771038975,1.39529E+11,1.65953E+11,2.00196E+11,2.39414E+11,1.74936E+11,1.86255E+11,2.33728E+11,2.78764E+11,3.61955E+11,4.17895E+11,5.3481E+11,7.98686E+11,1.2035E+12,1.56912E+12,8.955E+11,7.55583E+11,7.37213E+11,1.01043E+12,1.56348E+12,2.20261E+12,3.13583E+12,2.47803E+12,1.44687E+12,1.91675E+12,2.36713E+12,2.08349E+12,2.2069E+12,1.95254E+12,2.67112E+12,2.68435E+12,2.20327E+12,1.18922E+12,1.622E+12,
World,WLD,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.557692303,0.477584387,0.501655626,0.650456436,0.478236226,0.563656404,0.502076878,0.444171637,0.496276866,0.684989435,0.545738087,0.480803728,0.343610319,0.387031818,0.468762549,0.425867884,0.67068923,0.915907814,1.038657155,1.255811355,1.295353228,0.956029387,0.923687437,0.977353924,1.136071146,1.301422882,1.394292909,1.657232064,2.492637488,3.693521858,4.076150333,2.428597619,1.884319744,1.827184617,2.716631082,2.955018623,4.149471686,5.460001928,4.050653215,2.188871962,2.624899861,2.940744855,2.235485748,2.48065769,2.182570437,2.86016542,2.736336606,2.524690726,0.859731325,1.27774065,
World,WLD,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,,,,,,,,,,,11972440707,12429980155,15311103803,23945354317,20537321355,27919348392,27700816047,28433876965,37604884589,61038690057,55924205803,51032876696,36915493382,42735280309,53709178309,51541327564,95232938890,1.49674E+11,1.90446E+11,2.44056E+11,2.77903E+11,2.20822E+11,2.3035E+11,2.53969E+11,3.13388E+11,4.0103E+11,4.39076E+11,5.2431E+11,7.7977E+11,1.20579E+12,1.40357E+12,8.40337E+11,6.56653E+11,7.26269E+11,1.19677E+12,1.41821E+12,2.15188E+12,3.19736E+12,2.60621E+12,1.34882E+12,1.77538E+12,2.19505E+12,1.71571E+12,2.00335E+12,1.8057E+12,2.19526E+12,2.09108E+12,2.07684E+12,7.68319E+11,1.14726E+12,
World,WLD,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.62450862,31.56881533,31.62046722,31.56550897,31.51249559,31.45734387,31.40158623,31.32902206,31.27943768,31.22196499,31.17069019,31.13581978,31.10120443,31.06608993,31.03136289,30.99623804,30.97123082,30.94502979,30.92260522,30.89674808,30.86996409,30.84438914,30.81984683,30.79467396,30.76956804,30.74426441,30.71642094,,,,
World,WLD,Forest area (sq. km),AG.LND.FRST.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41282694.9,41210027.5,41137360.5,41064693.4,40992025.9,40919358.7,40846691.3,40774024.2,40701356.7,40628689.7,40556022.3,40510303.3,40464584.1,40418865.2,40373146,40327427,40293287.6,40259147.7,40225008.7,40190869.1,40156729.7,40123639.2,40090560.5,40057482,40024403.3,39991324.6,39958245.9,,,,
World,WLD,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.25974578,0.250423676,0.255220523,0.36392484,0.319016187,0.345333689,0.322286151,0.374799017,0.347466914,0.363725895,0.363292595,0.289241962,0.373044328,0.292944909,0.230921373,0.205297795,0.22792945,0.224212932,0.206441875,0.216127175,0.215547341,0.195005075,0.215766997,0.216356667,0.200468389,0.223605246,0.213006783,0.196200307,0.175196946,0.146068239,0.142644256,0.135839742,0.144164657,0.167411384,0.13417465,0.131125032,0.144491246,0.167040891,0.176972131,0.169397124,0.177333728,0.173111355,0.173872155,0.173440973,0.191874598,0.186223162,0.194184929,0.181109206,0.139991465,,
World,WLD,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,94.1345468,94.09571954,94.21763357,94.42413857,94.5373993,94.52379554,94.43048498,94.56634525,94.56557654,94.63801786,94.54807463,84.45071748,84.33545928,84.77311851,84.14968302,83.40228819,83.80503982,83.4571702,83.27090605,83.34838382,82.69029402,81.67315369,80.98839023,80.3109587,79.76756586,79.05676152,78.75818184,78.71931253,78.74699658,78.72607376,80.76166867,80.30420835,80.08244068,79.98313226,79.7929832,79.81737201,79.83418788,79.97706843,79.75976103,79.7272245,79.78384868,80.03830701,80.0570412,80.55352271,80.65153869,80.72447732,80.83571448,81.19416166,81.05485546,80.61346858,80.77812583,81.2305623,81.16535015,80.94272897,80.91140772,79.67629802,,,,,
World,WLD,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,6.663259157,6.444440212,5.621616396,5.636148457,5.916497483,6.043346571,8.625102776,8.664401042,7.438956623,7.939302993,8.807534555,8.636812006,12.81355301,13.54254664,13.11851007,12.59133992,13.86879684,15.11595256,14.33361799,15.87937446,15.55713472,14.38940629,15.10219981,16.42547922,9.724143887,9.303379649,9.022091156,9.389133405,10.67018028,10.98348827,9.05303448,8.80062463,8.075587052,7.856440524,10.00297523,8.9445493,9.560054146,11.04394524,13.05240736,12.90607805,11.4527027,11.66917729,11.93221667,13.37684423,14.030036,14.28734288,16.16500361,14.33601673,15.40069954,16.18212876,16.18963061,17.12724472,16.21502089,12.83340139,12.31637637,11.59211019,12.37931764,10.91296369,
World,WLD,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,11.84193954,10.955992,10.79667921,10.28412803,9.581230636,9.958144478,9.5384865,8.833027137,9.317989141,10.86672066,10.58647519,11.10590189,19.81555444,19.65261612,20.88099162,20.21404604,18.03630322,20.5635857,24.70461972,25.70562726,24.10305704,22.03380458,18.76975533,17.46720052,11.2029365,10.67671358,8.560623378,9.308057588,10.6932421,10.11084359,9.654196113,9.197392012,8.086059962,7.627778107,8.836807468,8.969576672,7.04320515,7.858547126,10.87400753,10.41264114,10.02385534,10.74446292,11.69907286,13.89335468,14.98457657,14.38919928,17.69608671,14.78926947,15.57994212,17.90127681,18.5270985,17.83372134,16.50560175,11.85012626,9.928481844,11.6091815,13.32798125,11.83586888,
World,WLD,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1.13559E+13,1.18487E+13,1.24994E+13,1.31683E+13,1.40527E+13,1.48246E+13,1.5675E+13,1.63858E+13,1.7428E+13,1.84998E+13,1.91675E+13,1.99999E+13,2.1145E+13,2.25204E+13,2.29693E+13,2.31074E+13,2.43254E+13,2.52824E+13,2.62667E+13,2.73502E+13,2.78706E+13,2.84061E+13,2.85289E+13,2.92173E+13,3.05327E+13,3.16657E+13,3.27419E+13,3.39564E+13,3.55248E+13,3.68313E+13,3.79053E+13,3.84466E+13,3.91264E+13,3.97248E+13,4.09167E+13,4.21532E+13,4.35817E+13,4.51829E+13,4.63379E+13,4.78431E+13,4.99409E+13,5.092E+13,5.20311E+13,5.35731E+13,5.59343E+13,5.81242E+13,6.06699E+13,6.32931E+13,6.44662E+13,6.33871E+13,6.61131E+13,6.81893E+13,6.99056E+13,7.17671E+13,7.38106E+13,7.59358E+13,7.79041E+13,8.04453E+13,8.28927E+13,8.49444E+13,
World,WLD,GDP (constant LCU),NY.GDP.MKTP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,WLD,GDP (current LCU),NY.GDP.MKTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,WLD,GDP (current US$),NY.GDP.MKTP.CD,1.36943E+12,1.42511E+12,1.53006E+12,1.64829E+12,1.80566E+12,1.96626E+12,2.13333E+12,2.27094E+12,2.45143E+12,2.70463E+12,2.96086E+12,3.27329E+12,3.77753E+12,4.60909E+12,5.31586E+12,5.92022E+12,6.43808E+12,7.27744E+12,8.5845E+12,9.97114E+12,1.12276E+13,1.16238E+13,1.15145E+13,1.1747E+13,1.21799E+13,1.27933E+13,1.51185E+13,1.7201E+13,1.92441E+13,2.00874E+13,2.26264E+13,2.39666E+13,2.54529E+13,2.58579E+13,2.77707E+13,3.08866E+13,3.15726E+13,3.14581E+13,3.13933E+13,3.25618E+13,3.36186E+13,3.34266E+13,3.47098E+13,3.89448E+13,4.38671E+13,4.75172E+13,5.1502E+13,5.80315E+13,6.36756E+13,6.03955E+13,6.61131E+13,7.34483E+13,7.5146E+13,7.7302E+13,7.94508E+13,7.51988E+13,7.63358E+13,8.12292E+13,8.63571E+13,8.76975E+13,
World,WLD,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,WLD,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,WLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.339013179,5.491865504,5.351704111,6.715811412,5.493044268,5.736172538,4.534689914,6.36070725,6.149871578,3.608941663,4.342934004,5.725310663,6.50466971,1.993343842,0.601383346,5.271019548,3.934247244,3.892944051,4.124999669,1.902793838,1.92165364,0.432213867,2.413093926,4.501895382,3.710738643,3.3985645,3.709392653,4.619045845,3.677531109,2.916195527,1.42802345,1.768184512,1.529226702,3.000484159,3.021896309,3.388781574,3.67412496,2.556207085,3.248444996,4.384678428,1.960450132,2.182073476,2.963715378,4.407461129,3.914978927,4.379865,4.323736623,1.85346306,-1.67402066,4.300651873,3.140276554,2.516962853,2.662935979,2.84745929,2.879152456,2.592171688,3.261971339,3.042313158,2.475076547,
World,WLD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3746.055911,3856.385422,3999.218456,4127.268381,4315.845719,4461.243323,4619.749499,4732.406065,4933.165164,5128.155,5204.433827,5318.401636,5510.9579,5756.227445,5758.905843,5687.466108,5882.210769,6008.513169,6135.186464,6277.655692,6287.172653,6296.892173,6212.282272,6250.681661,6419.939974,6543.745348,6648.446692,6774.264319,6963.882409,7096.588429,7178.938538,7162.103548,7176.070563,7173.760215,7278.239864,7386.625715,7527.545255,7694.302249,7782.637796,7928.278031,8167.840993,8221.288445,8294.774798,8434.212594,8696.865704,8926.044942,9202.542263,9483.247586,9540.776039,9267.691178,9551.335653,9737.342747,9865.634523,10009.85974,10174.84246,10346.92929,10493.15361,10713.09672,10918.52992,11069.78946,
World,WLD,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,WLD,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,WLD,GDP per capita (current US$),NY.GDP.PCAP.CD,451.7442199,463.8288299,489.5471005,516.6151058,554.5533013,591.7181152,628.7387593,655.8735281,693.9010571,749.7251418,803.9465967,870.4373163,984.5293682,1178.088885,1332.80279,1457.154424,1556.815365,1729.526272,2005.108692,2288.666044,2532.763188,2576.688007,2507.321433,2513.128165,2560.99829,2643.758402,3069.913093,3431.580688,3772.401359,3870.413005,4285.235271,4464.654312,4668.240469,4669.581597,4939.834904,5412.344059,5453.312839,5357.069165,5272.633304,5395.942835,5498.329705,5396.891939,5533.425294,6131.223225,6820.615196,7297.153399,7811.936206,8694.900257,9423.757252,8830.306909,9551.335653,10488.33402,10605.20832,10781.85531,10952.34442,10246.50736,10281.9088,10817.48195,11374.84676,11428.56985,
World,WLD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.94521794,3.703805979,3.201873748,4.569059249,3.368924956,3.552959677,2.438586033,4.242220472,3.952631406,1.487451681,2.189821453,3.620566435,4.450579178,0.046530446,-1.240508829,3.424102356,2.147192703,2.108230289,2.322166228,0.151600561,0.15459286,-1.343677142,0.618120478,2.707837674,1.92845065,1.600021672,1.892436417,2.799094944,1.905632707,1.160418263,-0.234505274,0.195012743,-0.032195164,1.456414011,1.48917669,1.907766073,2.215290492,1.148064421,1.871347989,3.021626647,0.654364497,0.89385446,1.681031724,3.114139077,2.635193482,3.097646527,3.050301913,0.606632402,-2.862291914,3.060573229,1.947445895,1.317523471,1.461894978,1.648202167,1.691297236,1.413214598,2.096063027,1.917589292,1.385347165,
World,WLD,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9661.317768,9626.745793,9628.935183,9639.869331,9765.772901,9923.331387,10148.01836,10390.87887,10502.6758,10725.92367,11080.38546,11192.52631,11352.62603,11631.56131,12070.45734,12467.41443,12949.88741,13454.79338,13645.20601,13389.62769,13897.27413,14269.01453,14548.25978,14850.75061,15181.24695,15509.27507,15828.17448,16240.18222,16638.02337,16944.02224,
World,WLD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5548.906085,5751.706705,5921.408181,6085.079841,6317.529994,6574.94288,6863.400202,7156.018257,7294.343767,7552.029758,8003.696295,8279.007709,8569.642431,8937.702467,9542.073609,10155.26328,10981.65504,11744.75093,12285.2595,12255.55192,12897.70234,13583.29836,14125.56342,14645.8618,15024.35575,15172.17452,15583.56532,16248.70718,17017.86647,17673.11237,
World,WLD,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22951.50558,22935.61698,23004.93956,23276.16615,23645.49292,24132.44121,24644.85764,24898.72735,25340.22047,26047.28875,26325.66484,26717.87301,27309.9348,28170.28791,28970.4884,29998.03654,31058.81056,31522.84308,31194.41,32434.65366,33318.90678,33997.14152,34764.61524,35546.56177,36338.07604,37141.46339,38080.20752,38958.01643,39721.56638,
World,WLD,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.008341411,6.030183656,6.117630078,6.1406406,6.276935032,6.304221822,6.38217469,6.566881045,6.703817304,6.792394737,6.948027878,7.025118094,7.074994262,7.078798218,7.123768846,7.249170805,7.412851231,7.583019587,7.684031216,7.683094945,7.644669322,7.813555186,7.911661616,8.06087521,8.267697198,,,,,,
World,WLD,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.45336033,3.599837201,3.758597175,3.874266011,4.055404278,4.171569601,4.309953405,4.515956451,4.647943915,4.778936984,5.016989912,5.193637361,5.336224828,5.438165121,5.629686838,5.903425248,6.282384722,6.619247306,6.915114911,7.028807651,7.089807734,7.437914024,7.684697701,7.951209163,8.181798946,,,,,,
World,WLD,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.10125E+13,5.1677E+13,5.25003E+13,5.33809E+13,5.49011E+13,5.66294E+13,5.87532E+13,6.10179E+13,6.2533E+13,6.47255E+13,6.77492E+13,6.93228E+13,7.12122E+13,7.38823E+13,7.76318E+13,8.11847E+13,8.53752E+13,8.98E+13,9.21995E+13,9.15794E+13,9.61951E+13,9.99239E+13,1.03086E+14,1.06475E+14,1.10128E+14,1.13822E+14,1.17513E+14,1.21949E+14,1.26315E+14,1.30021E+14,
World,WLD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.92986E+13,3.08755E+13,3.22856E+13,3.36962E+13,3.55158E+13,3.75212E+13,3.97365E+13,4.2022E+13,4.34306E+13,4.55727E+13,4.89373E+13,5.12775E+13,5.37553E+13,5.67712E+13,6.13703E+13,6.61285E+13,7.23991E+13,7.83869E+13,8.30105E+13,8.38228E+13,8.92762E+13,9.51219E+13,1.0009E+14,1.05006E+14,1.0899E+14,1.11348E+14,1.15697E+14,1.22013E+14,1.29199E+14,1.35615E+14,
World,WLD,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,WLD,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,14.70128209,15.1239934,15.15494711,14.85164432,15.23942844,16.1838272,16.0173288,15.85901895,15.87636892,15.76225958,16.04032759,16.22495399,16.59357569,16.55994339,16.28009633,16.31540354,16.34985908,16.15786653,15.82456139,15.91959959,16.22162528,16.51759007,16.52901138,16.67297957,16.29423069,16.17120474,16.0057288,16.01824854,16.09426504,16.17690127,16.10352099,16.43485715,16.73082521,16.76080777,16.53817555,16.4917182,16.41821637,16.35746514,16.75160734,17.97990518,17.65141558,17.42044215,17.36723543,17.33006618,17.22532967,17.2351743,17.23909415,17.06546678,17.09287254,,
World,WLD,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,,,,,,,,,,,,3.802701274,3.40405859,3.503233887,3.013908059,6.005314355,2.935069839,2.256149537,3.433857727,2.877889731,2.653566331,2.738450898,2.400791807,2.058063554,1.531316755,3.74347613,3.606643302,3.047543523,2.079335675,2.897326516,2.298952325,1.75030804,1.303941571,0.892186011,0.969283199,1.154897944,1.223902987,1.621707716,2.021597167,2.712831674,2.291773255,2.918230644,2.91828275,2.136840605,2.159004151,2.056717843,2.327558774,2.496272536,2.657861828,3.327522806,1.364606001,0.636087421,0.919402175,0.744647555,1.127183581,1.618793054,1.6228555,1.553436715,1.984839569,,
World,WLD,General government final consumption expenditure (constant 2010 US$),NE.CON.GOVT.KD,,,,,,,,,,,4.29575E+12,4.4591E+12,4.61089E+12,4.77242E+12,4.91626E+12,5.21149E+12,5.36445E+12,5.48549E+12,5.67385E+12,5.83714E+12,5.99203E+12,6.15612E+12,6.30391E+12,6.43365E+12,6.53217E+12,6.7767E+12,7.02111E+12,7.23508E+12,7.38553E+12,7.59951E+12,7.77422E+12,7.91029E+12,8.01344E+12,8.08493E+12,8.1633E+12,8.25757E+12,8.35864E+12,8.49419E+12,8.66591E+12,8.901E+12,9.10499E+12,9.3707E+12,9.64416E+12,9.85024E+12,1.00629E+13,1.02699E+13,1.05089E+13,1.07712E+13,1.10575E+13,1.14255E+13,1.15814E+13,1.1655E+13,1.17622E+13,1.18498E+13,1.19834E+13,1.21773E+13,1.2375E+13,1.25672E+13,1.28166E+13,,
World,WLD,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,WLD,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,WLD,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,,,,,,,,,,,4.68298E+11,5.31138E+11,6.11654E+11,7.27801E+11,8.58027E+11,1.01757E+12,1.08728E+12,1.21686E+12,1.43588E+12,1.65241E+12,1.88726E+12,1.94554E+12,1.98012E+12,2.01585E+12,2.03587E+12,2.13857E+12,2.56247E+12,2.92572E+12,3.20153E+12,3.33534E+12,3.81244E+12,4.06526E+12,4.33217E+12,4.38452E+12,4.61048E+12,5.12172E+12,5.1791E+12,5.08829E+12,5.08084E+12,5.27665E+12,5.37786E+12,5.47138E+12,5.81664E+12,6.63048E+12,7.40573E+12,7.95769E+12,8.54335E+12,9.5921E+12,1.07658E+13,1.0883E+13,1.15814E+13,1.26778E+13,1.28429E+13,1.31631E+13,1.33982E+13,1.25419E+13,1.27294E+13,1.34185E+13,1.42923E+13,,
World,WLD,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,WLD,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,WLD,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,1.97751E+13,2.0556E+13,2.17035E+13,2.31129E+13,2.34714E+13,2.36046E+13,2.47698E+13,2.57205E+13,2.68263E+13,2.79175E+13,2.83173E+13,2.87776E+13,2.88878E+13,2.9633E+13,3.09284E+13,3.20634E+13,3.31013E+13,3.43421E+13,3.58923E+13,3.73241E+13,3.8321E+13,3.88653E+13,3.94226E+13,3.98908E+13,4.08819E+13,4.20229E+13,4.34359E+13,4.50329E+13,4.61801E+13,4.77338E+13,4.98774E+13,5.08556E+13,5.19218E+13,5.35143E+13,5.58996E+13,5.80365E+13,6.06353E+13,6.33125E+13,6.43833E+13,6.32653E+13,6.59937E+13,6.81335E+13,6.98272E+13,7.16708E+13,7.38346E+13,7.59326E+13,7.78377E+13,8.0493E+13,8.28538E+13,,
World,WLD,GNI (constant LCU),NY.GNP.MKTP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,WLD,GNI (current LCU),NY.GNP.MKTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,WLD,GNI (current US$),NY.GNP.MKTP.CD,1.35793E+12,1.42235E+12,1.52782E+12,1.64168E+12,1.80991E+12,1.97495E+12,2.13612E+12,2.27608E+12,2.47572E+12,2.73323E+12,2.98341E+12,3.2945E+12,3.8085E+12,4.64354E+12,5.32768E+12,5.93542E+12,6.42948E+12,7.25689E+12,8.58299E+12,9.94412E+12,1.11699E+13,1.15413E+13,1.1449E+13,1.16518E+13,1.21007E+13,1.26956E+13,1.49999E+13,1.71228E+13,1.92333E+13,2.00347E+13,2.24811E+13,2.38274E+13,2.53045E+13,2.5696E+13,2.76276E+13,3.07113E+13,3.14086E+13,3.13423E+13,3.13476E+13,3.25025E+13,3.3638E+13,3.34686E+13,3.46943E+13,3.88972E+13,4.38619E+13,4.75072E+13,5.16589E+13,5.79376E+13,6.33109E+13,6.01361E+13,6.59937E+13,7.33994E+13,7.53136E+13,7.73219E+13,7.97233E+13,7.54281E+13,7.64199E+13,8.13692E+13,8.63472E+13,8.76744E+13,
World,WLD,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,,,,,,,,,,,,3.949016205,5.582101612,6.493765399,1.551241058,0.567445908,4.936346481,3.838070025,4.299284027,4.067670836,1.432334506,1.625425899,0.382717055,2.579640969,4.371515159,3.6697916,3.236979989,3.748607716,4.513888655,3.989187071,2.670986445,1.420410954,1.433982151,1.187681532,2.484484059,2.791023079,3.362372993,3.676565056,2.547462509,3.364579255,4.490753502,1.961198139,2.096409854,3.067168886,4.457350977,3.822635307,4.477893242,4.41532579,1.691317824,-1.736502627,4.31255925,3.242477181,2.485814881,2.64029917,3.019093083,2.841504076,2.50894652,3.411232553,2.932928979,,
World,WLD,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,,,,,,,,,,,5369.422375,5466.28848,5656.526707,5907.669998,5884.79942,5809.837379,5989.66933,6112.617425,6265.896808,6407.871377,6387.957382,6379.237881,6290.419833,6339.595095,6503.137362,6625.930076,6721.426148,6851.214497,7035.907281,7191.538899,7257.657369,7240.094347,7230.390927,7203.747826,7272.050104,7363.804346,7502.371687,7668.751503,7756.132319,7910.163932,8157.4607,8210.900463,8277.348884,8424.950275,8691.466072,8912.575851,9197.285465,9486.151331,9528.504346,9249.889089,9534.077042,9729.379231,9854.571038,9996.429855,10178.14842,10346.5035,10484.20985,10719.43767,10913.39507,,
World,WLD,GNI per capita (constant LCU),NY.GNP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,WLD,GNI per capita (current LCU),NY.GNP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,WLD,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,,,,,,,,,,,,1.804032132,3.480208341,4.439885172,-0.387133634,-1.273824913,3.095300929,2.052669163,2.507589998,2.265829994,-0.310773956,-0.13649905,-1.392298728,0.781748484,2.57969578,1.88820729,1.441247806,1.930964445,2.695767066,2.21196232,0.919392513,-0.241992992,-0.13402339,-0.368487699,0.948149218,1.261738302,1.881735788,2.217696254,1.139439911,1.985933284,3.126316597,0.655102923,0.809270808,1.783196446,3.163410927,2.543987138,3.194470576,3.14077309,0.446472053,-2.924018786,3.072339033,2.048464559,1.286739928,1.439522994,1.817834617,1.654083549,1.330945827,2.243638965,1.80939906,,
World,WLD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,483.0190304,509.8800091,546.3575199,588.0378099,630.6846205,657.8335779,706.137534,761.769401,804.0820718,866.456119,975.7418828,1180.017861,1381.438002,1546.501385,1623.190203,1719.189965,1929.512722,2278.86045,2609.598352,2712.50327,2581.21741,2450.647348,2495.718088,2575.929409,2839.760102,3311.494513,3909.225906,4057.325582,4208.807884,4357.610411,4670.284224,4748.188945,4941.056802,5239.242825,5489.547968,5535.523591,5302.867709,5308.15293,5491.182273,5468.039359,5427.008767,5829.016379,6642.42965,7360.951203,7852.888099,8371.274032,8960.707245,8990.701474,9420.305241,9909.728813,10504.57821,10884.01986,11005.4855,10672.75694,10412.45773,10477.31375,11159.86728,11569.8378,
World,WLD,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9843.502751,9810.929551,9760.085485,9718.563829,9778.865391,9894.175664,10105.62594,10347.09181,10473.46572,10713.407,11077.31275,11190.60613,11343.04792,11630.78817,12066.72225,12439.96663,12934.38739,13449.55856,13615.19664,13334.18345,13832.01068,14224.28744,14494.8232,14784.64094,15145.75011,15470.045,15773.88081,16204.96182,16581.65754,,
World,WLD,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5482.528346,5692.844829,5861.493746,6026.121093,6257.443565,6511.253854,6798.524698,7101.36013,7245.405285,7493.544229,7959.427138,8242.642763,8519.833563,8880.424721,9485.971743,10087.96605,10954.9724,11695.81083,12202.72205,12166.00421,12825.87497,13520.5755,14097.90825,14590.93284,15014.50758,15152.28011,15529.0001,16206.18075,16938.50433,17590.88553,
